;numberLikesCategory;amount_relevant_tags;moving_avg;descriptionProcessed;numberPosts;numberFollowers;numberFollowing;website_available;path;weekday_Friday;weekday_Monday;weekday_Saturday;weekday_Sunday;weekday_Thursday;weekday_Tuesday;weekday_Wednesday
2975;3;0;5397.0;Capped weekend night thejoycetheater see aspensantafeballet friends rforster hernandezgreene esspeer;4495;455333;802;1;pictures/aguynamedpatrick/7.jpg;0;0;0;1;0;0;0
2976;3;0;5397.0;night friends Chelsea agenda dinner esspeer hernandezgreene rforster catching aspensantafeballets closing night thejoycetheater;4495;455333;802;1;pictures/aguynamedpatrick/8.jpg;0;0;0;1;0;0;0
2977;6;0;5026.8;summer already  ;1397;214823;2075;1;pictures/caitbarkerr/0.jpg;0;0;0;0;0;0;1
2978;5;0;4759.2;still mind   whos going round   havent checked yet last weekend took playboy crew Coachella hang girls like bio   playboy jenmsenn;1397;214823;2075;1;pictures/caitbarkerr/1.jpg;0;0;1;0;0;0;0
2979;5;0;4149.6;glow   yesterday savannarae  ;1397;214823;2075;1;pictures/caitbarkerr/2.jpg;0;0;0;0;0;1;0
2980;4;0;3875.6;studio bebestores nadiamejia   mu paulyblanch;1397;214823;2075;1;pictures/caitbarkerr/3.jpg;0;0;0;0;1;0;0
2981;4;0;4349.4;rosy retrospective shevoke ashleighaustin savannarae   ;1397;214823;2075;1;pictures/caitbarkerr/4.jpg;0;0;0;0;0;0;1
2982;4;0;4932.4;super shady   new diffeyewear use code  cbarker diffeyewearcom   diffinthedesert;1397;214823;2075;1;pictures/caitbarkerr/5.jpg;0;1;0;0;0;0;0
2983;7;0;7682.4;Say hi   LBD laagam Preorder  ;3810;339932;892;1;pictures/ines_arroyo/0.jpg;0;1;0;0;0;0;0
2984;6;0;8448.4;Thursday night grupotragaluz   rojorestaurante Wearing laagam  ;3810;339932;892;1;pictures/ines_arroyo/1.jpg;1;0;0;0;0;0;0
2985;7;0;3811.0;one prefer vanlifers;1346;175199;1666;0;pictures/vanlifers/0.jpg;1;0;0;0;0;0;0
2986;5;0;4629.4;  thebusmakes road vanlifers vwbus vwbus aircooled vanlife volkswagencampervans;1346;175199;1666;0;pictures/vanlifers/1.jpg;0;0;1;0;0;0;0
2987;5;0;4871.8;definitely starting feel cosy       ahiacecalledhome vanlifers;1346;175199;1666;0;pictures/vanlifers/2.jpg;0;0;0;1;0;0;0
2988;5;0;3811.0;Meet thelifeofsandy Bio Im Van Traveling Around Australia Two Favourite People          Currently South East Coast Showing Skateboards huntskateboards vanlifers;1346;175199;1666;0;pictures/vanlifers/3.jpg;1;0;0;0;0;0;0
2989;5;0;3701.4;can’t know what’s going happen try figure go along Roger Sullivan Via fabiozingg vanlifers;1346;175199;1666;0;pictures/vanlifers/4.jpg;0;0;0;0;1;0;0
2990;4;6;4629.4;Breakfast view spot Husky   canadianvanlifers vanlifers projectvanlife vanlifer vanlife homeiswhereyouparkit breakfast vanlifeideas eggs camping adventure outdoors getoutside vanlifemovement canada explorealberta mountains picsofcanada mycanadianphotos livesimply breakfastofchampions vanlifediaries vanlifestyle freedom nature neature explorecanada husky wheresari aeropress advanture;1346;175199;1666;0;pictures/vanlifers/5.jpg;0;0;1;0;0;0;0
2991;3;0;3701.4;know isnt going remember much trip convinced experience shaping molding little personality grateful   sprintexplore vanlifers vanlife campingwithkids fbf adventurebaby goodforthesoul projectvanlife onlyavanliferknowsthefeeling Thanks TAGging us vanlifers vanlifers;1346;175199;1666;0;pictures/vanlifers/6.jpg;0;0;0;0;1;0;0
2992;7;0;3903.2;“Hurry I’m late” girl sits boda boda that’s negotiating rush hour Kampala Uganda I’ve started work story called rising Africa I’m currently Rwanda assignment natgeo rising Africa onassignment bodaboda;342;157253;405;1;pictures/ciriljazbec/0.jpg;0;0;0;0;0;0;1
2993;6;0;3971.2;Zastava motif frequently encountered countries former Yugoslavia widely known nickname “Fićo” Fića Serbian Croatian Bosnian “Fičo” “Fičko” Slovene “Fikjo” Macedonia village Šhlegovo noticed one deserted street felt stepped past Fičo created Fiat soon World War II first presented Geneva Motor Show hailed “economic miracle” postwar Italy cars popular widespread among people throughout Yugoslavia also used police emergency services army driving schools competed races Nowadays still seen roads former Yugoslav republics couple still exist Slovenia well zastava fico;342;157253;405;1;pictures/ciriljazbec/1.jpg;0;0;1;0;0;0;0
2994;5;1;3767.0;Meet Dimitar farmer village Shlegovo Macedonia met chance work around farm said “Let show groom” Seconds later brought beautiful buck goat Dimitar invited us house offered us homemade rakija told us life story got married daughters grandchildren live Skopje Macedonian capital still lives village worked years glass etcher Crystal glass factory however factory closed right breakup Yugoslavia Macedonia Shlegovo onassignment portrait;342;157253;405;1;pictures/ciriljazbec/2.jpg;0;0;0;0;1;0;0
2995;5;0;2861.2;frozen Lake Bled drew quite crowd last week Girls Labod Bled iceskating club surprised passersby performance ice Although temperatures °C plucky girls faced cold high spirits Bled frozen lake Slovenia igslovenia;342;157253;405;1;pictures/ciriljazbec/3.jpg;0;0;1;0;0;0;0
2996;5;0;2861.2;Lake Bled freezing rare occurrence past decades last happened phenomenon rare one mustn’t miss think – took much two months cold lake freeze winters Lake Bled genuine icy paradise People flocked droves play hockey skate ride sleds walk island middle lake frozen lake even hosted motorcycle races taken week ago unfortunately due higher temperature ice longer safe Bled lake island frozen Slovenia ice igslovenia;342;157253;405;1;pictures/ciriljazbec/4.jpg;0;0;1;0;0;0;0
2997;4;0;4520.2;way back Northern Greenland weeks Cant wait explore new places amazing country time going Qaanaaq extreme north Greenland natgeo Greenland Arctic seaice north journey;342;157253;405;1;pictures/ciriljazbec/5.jpg;0;0;0;0;1;0;0
2998;4;3;4026.8;Testing Leica first time falling love    LeicaM night street portrait Leica leicacamera;342;157253;405;1;pictures/ciriljazbec/6.jpg;0;0;0;0;1;0;0
2999;4;1;4281.2;Im always surprised sudden burst energy get trips may feeling uninspired encounter random local suddenly nudges towards special kind flow I’m grateful able learning stories people places previously unknown met Ljubica Spasovska random Kratovo street Ljubica three children three grandchildren One sons lives New Jersey Ljubica visited husband four years ago spent life toiling fields working better tomorrow wished remain healthy strong met Macedonia Kratovo journey portrait staystrong;342;157253;405;1;pictures/ciriljazbec/7.jpg;1;0;0;0;0;0;0
3000;4;2;3689.0;days I’ve exploring Republic Macedonia day I’ve impressed amazing landscape morning drove along Vardar River stopped spot overlooking railway station Macedonia landscape onassignment travel;342;157253;405;1;pictures/ciriljazbec/8.jpg;0;0;0;0;0;1;0
3001;4;2;3774.4;Sunny weekend home ends Im already way Rwanda natgeo assignment excited explore country thousand hills first time Stay tuned family portrait studio;342;157253;405;1;pictures/ciriljazbec/9.jpg;0;0;0;1;0;0;0
3002;3;1;4198.2;met Dragan Stamenov born coffee town Kratovo unemployed since sandpaper factory closed Since wife died lives alone children Macedonia Kratovo portrait;342;157253;405;1;pictures/ciriljazbec/10.jpg;0;0;0;1;0;0;0
3003;3;1;4281.2;Kratovo small picturesque town one regions living museums Republic Macedonia lies western slopes Mount Osogovo altitude metres ft sea level mild pleasant climate located crater extinct volcano famous bridges towers Macedonia Kratovo landscape Osogovo mountain journey;342;157253;405;1;pictures/ciriljazbec/11.jpg;1;0;0;0;0;0;0
3004;7;0;4131.6;Tangled blue Blue hour magical time Black Canyon Gunnison National Park rolling hills distant canyon beautifully layered fading postsunset light Happy EarthDay everyone celebration day please click link bio step inside favorite National Parks Virtual Reality discoveryvr first time sharing shot parks last year centennial pretty awesome say google cardboard oculus another vr headset sure use Thank   • Black Canyon Gunnison National Park • Shot FUJIFILM XT XF F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc vr virtualreality;834;152313;2392;1;pictures/jonathan_irish/0.jpg;0;0;1;0;0;0;0
3005;6;0;4033.4;Mesa Verde certainly national park focused preservation amazing culture didnt expect see lot wildlife park However come across beautiful wildferal horses coyotes hunting dusk lots deer birds lucked upon horned owl gorgeous sunset sky lit incredible pinks purples brief moment Sometimes silhouette beautiful sky need • Mesa Verde National Park • Shot FUJIFILM XT XF F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/1.jpg;0;0;0;0;0;1;0
3006;6;0;5330.8;Im really excited start sharing images one favorite parks photograph Arches National Park Utah Ive photographed Arches many times know well big park everything pretty easily accessed ton fun camera great shots vantage points almost every turn always try find new ones visit shot Delicate Arch across canyon looking back Arch altogether unique view combination long lens good timing visitor walking makes cool shot southwest US one favorite places world photograph cant wait share Arches Canyonlands Bryce Canyon gonna goood • Arches National Park • Shot FUJIFILM XT XF F lens • onassignment NPS natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc natgeo visitutah;834;152313;2392;1;pictures/jonathan_irish/2.jpg;0;0;1;0;0;0;0
3007;6;0;4475.2;Yet another one awesome national park roads imposing storm distance threatening drench us north rim canyon Luckily felt rainonly strange juxtaposition dark clouds sunlight breaking road front us • Black Canyon Gunnison National Park • Shot FUJIFILM XT XFmm F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/3.jpg;0;0;0;1;0;0;0
3008;6;0;5103.4;One visited famous structures Arches National Park Balanced Rock Located along main road miles entrance precarious nature rock perched delicately upon underlying rock hard miss Anytime great time photograph explore cool rock particularly love moment sun dips horizon world awash golden hue • Arches National Park • Shot FUJIFILM XT XF F lens • onassignment NPS natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc natgeo visitutah;834;152313;2392;1;pictures/jonathan_irish/4.jpg;0;0;0;1;0;0;0
3009;6;0;5030.4;think people often overlook cool things found outside national parks instance found really cool volcanic plug nicknamed Needle outside Black Canyon Gunnison plug volcanic object created magma hardens within vent active volcano one stands feet tall formed million years ago pretty neat thing stumble upon playing around parks serves good reminder keep eyes peeled always open new different exploration may find something really cool • Black Canyon Gunnison National Park • Shot FUJIFILM XT XFmm F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/5.jpg;0;0;0;0;0;0;1
3010;5;0;4601.4;Mesa Verde southwest Colorado blew away Home Ancestral Puebloan cliff dwellings inhabited AD idea extent beauty cultural wonders dwellings contains less rooms masterpiece national park lies huge dwelling called Cliff Palace largest cliff dwelling North America Cliff Palace rooms Kivas underground ceremonial pits housed approximately people thriving community heyday walk among ruins still feel haunting presence experience must like live Truly incredible place • Mesa Verde National Park • Shot FUJIFILM XT XFmm F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/6.jpg;0;0;0;1;0;0;0
3011;5;0;4519.6;interrupt regularly scheduled program celebrate World Penguin Day love penguins seeing many Antarctica absolute dream Ill never forget coming scene zodiacthese two Adelie penguins perched piece ice perfectly Antarctica penguin photographer heaven Happy World Penguin Day everyone penguins worldpenguinday;834;152313;2392;1;pictures/jonathan_irish/7.jpg;0;0;0;0;0;1;0
3012;4;0;4951.8;selfie taken lookout vast Black Canyon Gunnison beautiful sunset lookout also happens fantastic name Exclamation Point Standing edge looking straight crazy deep steep canyon one cant help let exclamations • Black Canyon Gunnison National Park • Shot FUJIFILM XT XFmm F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/8.jpg;0;1;0;0;0;0;0
3013;4;0;4115.0;Several canyons American West longer deeper none combines depth sheerness narrowness darkness dread Black Canyon Truer words never spoken incredible canyon Standing edge eery powerful feeling Happy National Parks week • Black Canyon Gunnison National Park • Shot FUJIFILM XT XFmm F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/9.jpg;1;0;0;0;0;0;0
3014;4;0;4729.2;Kiva Hopi word meaning ceremonial room Kiva roughly ancestral puebloan equivalent todays temple synagogue mosque church Kivas small hole near firepit called Sipapu Hopi word means place emergence believed small hole gateway spiritual world Kivas youll see Mesa Verde round shape However one Far View sites Coyote Village along top Mesa find really interesting keyhole shape Nobody really knows keyhole shape came one complex didnt continue later moved cliffs Whats theory used keyhole shape brief moment time • Mesa Verde National Park • Shot FUJIFILM XT XFmm F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/10.jpg;0;1;0;0;0;0;0
3015;3;0;4644.2;cliffside dwellings saw Mesa Verde seemed pretty easy navigate tofrom included bit climbing scrambling seemed doable However every wed come upon one confounded built houses crevices climbed carrying food water even children backs Turns carved footholds handholds rock walls allowed scramble vertical cliffs think would rest pretty soundly night knowing visitorsenemies go reach house may however nightmares time time thinking climbing walls • Mesa Verde National Park • Shot FUJIFILM XT XF F lens • onassignment NPS ColoradoLive VisitColorado natgeocreative fujifilmUS fujifilmxus fujifilmxus myfujifilm myinstax XT instax airstreaminc;834;152313;2392;1;pictures/jonathan_irish/11.jpg;0;0;0;0;0;0;1
3016;6;0;5627.0;Happy Caturday everyone know think first silhouette Ive ever taken least one thats using natural light Sonyarii Minoltamm F ISO;2620;234520;574;1;pictures/professor_pouncey/0.jpg;0;0;1;0;0;0;0
3017;6;0;5410.0;Thanks tuned live feed photo edited use Capture One develop RAW files like photo everyone else world uses Adobe Lightroom RAW editor RAW undeveloped digital negative needs processed developed converted jpeg shared youre shooting jpegs like would phone cameras heres trick Theres free version Capture One Sony handle Sony RAW files Jpeg TIFF DNG want use professional editing software cell phone photos software use download Free Version Sony edit jpegs camera convert RAW files CanonNikon DNGTIFF edit prefer Capture One Lightroom expensive want edit CanonNikon RAW files directly shoot Sony full pro version still recommend Lightroom new users theres many people using find tutorials YouTube share presets photographer talk uses LR youre kind learning C theres videos YouTube nothing like support LR;2620;234520;574;1;pictures/professor_pouncey/1.jpg;0;1;0;0;0;0;0
3018;6;0;5388.4;hear theres snow storm comingIs spring ever going get;2620;234520;574;1;pictures/professor_pouncey/2.jpg;0;1;0;0;0;0;0
3019;6;0;5479.6;Currently;2620;234520;574;1;pictures/professor_pouncey/3.jpg;0;0;0;0;1;0;0
3020;6;0;5622.0;Keeping shoes clean snowshoe;2620;234520;574;1;pictures/professor_pouncey/4.jpg;0;0;0;1;0;0;0
3021;5;0;5551.4;Happy tacotonguetuesdaytongueouttuesday;2620;234520;574;1;pictures/professor_pouncey/5.jpg;0;0;0;0;0;1;0
3022;5;0;5479.6;Throwback playing snow;2620;234520;574;1;pictures/professor_pouncey/6.jpg;0;0;0;0;1;0;0
3023;5;0;5495.8;Hey guys sorry missing IG Everything good went trip didnt take Pouncey Pouncey photos highlight trip shooting friends wedding Ive never shot wedding lot fun everything turned great Pouncey great really missed hes extra cuddly wont let sight;2620;234520;574;1;pictures/professor_pouncey/7.jpg;0;0;0;1;0;0;0
3024;6;0;4670.2;Good morning Im going long post today ANZAC day Australia poignant day many beautiful flowers found fallen Jakarta    shangrilajkt shangrilajkt;5087;463758;2617;1;pictures/laurenepbath/0.jpg;0;1;0;0;0;0;0
3025;6;0;3985.6;back Western Australia     month kind place Im back track heaps photos share Perth Exmouth one favorite shots taken whale shark experience Live Ningaloo went water fish eye lens even whale shark looks far away like actually incredibly close underwater photography Ningaloo shot Olympus EM Mark II spanking new underwater housing WesternAustralia JustAnotherDayInWA;5087;463758;2617;1;pictures/laurenepbath/1.jpg;0;0;0;0;0;0;1
3026;6;0;4499.8;Good morning although Im getting ready conference today Im also still posting shots Western Australia Ningaloo Dont confused youre coming see speak today youre wondering Im still Exmouth     sunset Ningaloo Aviation guys main job spot whale sharks air moonlight offering scenic flights WesternAustralia JustAnotherDayInWA;5087;463758;2617;1;pictures/laurenepbath/2.jpg;1;0;0;0;0;0;0
3027;6;0;4640.0;last post TheTravelBootcamp closing ticket sales TODAY youve sitting fence time jump going epic epic day Weve got least dozen people coming really far away think USA Switzerland Hawaii New Zealand dual Olympian coming amazing writers traditional media would great network Olympus gear actually ended sponsoring handful past delegates second brand close confirming attendance theres even chance major show coming film snippets Basically going biggest best event far Finally Olympus generously offered anyone booking today social deal shared email database use OLYMPUS checkout get quick theres handful tickets left sell fast close sales See weekend Melbourne Xx TheTravelBootcamp;5087;463758;2617;1;pictures/laurenepbath/3.jpg;0;0;0;1;0;0;0
3028;6;0;4640.0;really share photo Turquoise Bay even though shooting conditions werent great shot Hence people water arent totally sharp small plane feet ie low plane super fast pass overs also shooting perspex boot Despite really stoked image came definitely shows gorgeous bay famous Exmouth Thanks Ningaloo Aviation hope youre somewhere cool       WesternAustralia JustAnotherDayInWA;5087;463758;2617;1;pictures/laurenepbath/4.jpg;0;0;0;1;0;0;0
3029;5;0;4078.0;know like like million photos whale sharks thats want post also want share stories places Anyone Well Im position right Ive decided start posting Western Australia photos including one one favorite beaches Perth Cottesloe love good sunset West Coast Oz theres nothing like watching sun going ocean WesternAustralia JustAnotherDayInWA;5087;463758;2617;1;pictures/laurenepbath/5.jpg;0;0;0;0;1;0;0
3030;3;0;4572.6;Good morning Im already dreaming pool Shangri La Jakarta left yesterday week going CRAZY TOWN Im looking forward seeing almost Melbourne weekend Travel Bootcamp meantime little zen run around errands day Haha shangrilajkt shangrilajkt;5087;463758;2617;1;pictures/laurenepbath/6.jpg;0;0;0;0;0;1;0
3031;3;0;4670.2;interrupting Western Australia shots share exactly right dont worry photos days right get posted    Im Jakarta Well specifically ShangriLa Jakarta havent left hotel literally really unique random trip missed story day goes little like decided status run Im really close upgrading Platinum Qantas frequent flyer youre aviation geek probably dont know extents go stuff lol Anyway wanted go somewhere would enable upgrade wanted spend four days holed away hotel room writing content online photography course got great recommendation ShangriLa introduction agreed look Jakarta last minute Dreamboat decided join really havent gotten work done least well rested feeling fabulous weekend ahead Yay Oh heres maybe couple shot Ive ever posted Instagram    shangrilajkt shangrilajkt;5087;463758;2617;1;pictures/laurenepbath/7.jpg;0;1;0;0;0;0;0
3032;3;0;4572.6;soon spotted little nest pool knew mine Unfortunately youve got get quick ones came back next morning bae camera took shots actually relaxing bit shangrilajkt shangrilajkt;5087;463758;2617;1;pictures/laurenepbath/8.jpg;0;0;0;0;0;1;0
3033;3;0;4210.0;Good morning mister turtle dont think anyone quite understands much love cruising around turtles underwater fact Jewels separately stumbled across guy ended together best literally cruised hour loved every minute Lakeside popular snorkeling site national park best bet seeing turtles fringing reef Ningaloo WesternAustralia JustAnotherDayInWA;5087;463758;2617;1;pictures/laurenepbath/9.jpg;0;0;0;1;0;0;0
3034;2;0;4457.4;Everyone knows Im BIG fan breakfast especially excited try breakfast Como Perth soon Jewels laid eyes rooms knew wanted room service may caught shenanigans stories Haha end product yes delicious    WesternAustralia JustAnotherDayInWA;5087;463758;2617;1;pictures/laurenepbath/10.jpg;0;0;1;0;0;0;0
3035;6;1;5023.8;sunny pretty Spanish village Costa del Sol spain myvikingstory;1062;325565;206;1;pictures/thetrottergirl/0.jpg;1;0;0;0;0;0;0
3036;6;0;5537.0;Sailing deep blue Mediterranean Sea coast Spain vikingcruises myvikingstory;1062;325565;206;1;pictures/thetrottergirl/1.jpg;0;0;0;0;0;0;1
3037;6;1;5555.2;Old quarters Seville beautifully preserved spain seville;1062;325565;206;1;pictures/thetrottergirl/2.jpg;0;0;0;1;0;0;0
3038;6;1;5538.6;Moorish courtyards beautiful Seville spain;1062;325565;206;1;pictures/thetrottergirl/3.jpg;0;0;1;0;0;0;0
3039;6;1;5073.2;Made way charming mountain village whitewashed houses spain myvikingstory;1062;325565;206;1;pictures/thetrottergirl/4.jpg;0;0;0;0;1;0;0
3040;5;1;5538.6;Dreamiest setting Picasso Museum malaga spain myvikingstory;1062;325565;206;1;pictures/thetrottergirl/5.jpg;0;0;1;0;0;0;0
3041;5;1;5525.2;Good coffee prettiest tabletop barcelona myvikingstory;1062;325565;206;1;pictures/thetrottergirl/6.jpg;0;0;0;0;0;1;0
3042;5;1;5537.0;Seeing Ive obsessed filling apartment little pots cactuses succulents visit Jardin de Mossèn botanical garden species cactus  barcelona myvikingstory;1062;325565;206;1;pictures/thetrottergirl/7.jpg;0;0;0;0;0;0;1
3043;4;1;5023.8;lush spain;1062;325565;206;1;pictures/thetrottergirl/8.jpg;1;0;0;0;0;0;0
3044;3;0;5537.0;Tropical feels wearing sezane lefemmesezane tshirt profits go UN Women organization work fight womens rights;1062;325565;206;1;pictures/thetrottergirl/9.jpg;0;0;0;0;0;0;1
3045;6;0;4169.6;Apartment love NYC ;2578;300190;1117;1;pictures/kerriehessillustration/0.jpg;0;1;0;0;0;0;0
3046;5;0;4196.8;Mint Saturdays  x;2578;300190;1117;1;pictures/kerriehessillustration/1.jpg;1;0;0;0;0;0;0
3047;5;0;4244.2;Romantic dark floral moods working something special coming soon ninewestaus    ninewestxkerriehess;2578;300190;1117;1;pictures/kerriehessillustration/2.jpg;1;0;0;0;0;0;0
3048;5;0;4244.2;recent stay Melbourne hotellindrum wwwkerriehesscom blog     accorhotelsaus mymemorablemoment;2578;300190;1117;1;pictures/kerriehessillustration/3.jpg;1;0;0;0;0;0;0
3049;5;0;4496.8;Something lovely floral coming evening Fleur du Luxe    comingsoon;2578;300190;1117;1;pictures/kerriehessillustration/4.jpg;0;0;0;0;0;1;0
3050;5;0;4491.8;Regram fleurduluxe Rose box collaboration    Luxury real Colombian roses last one year without needing water signature packaging Available link profile details  httpwwwkerriehesscomaucollaborationskerriehessxfleurdulux;2578;300190;1117;1;pictures/kerriehessillustration/5.jpg;0;0;0;1;0;0;0
3051;5;0;4104.0;Podcast chats felicityloughrey headovaryheels motherhood painting Paris  Hear chat httpwwwheadovaryheelscomkerriehess;2578;300190;1117;1;pictures/kerriehessillustration/6.jpg;0;0;0;0;1;0;0
3052;5;0;4993.4;Paint like one watching   raisa;2578;300190;1117;1;pictures/kerriehessillustration/7.jpg;0;0;1;0;0;0;0
3053;4;0;4536.6;landed   collaboration fleurduluxe arrived gorgeous French preserved Colombian roses last whole year come signature packaging See whole design Insta story  khessfleurduluxe current link profile;2578;300190;1117;1;pictures/kerriehessillustration/8.jpg;0;0;0;0;0;0;1
3054;4;0;4359.0;Grace forever   New York Grace khprints gracekelly;2578;300190;1117;1;pictures/kerriehessillustration/9.jpg;0;0;1;0;0;0;0
3055;3;0;4359.0;kind heaven painting serene Japanese garden   stay comomelbourne recently illustrating hotel wwwkerriehesscom   accorhotelsaus mymemorablemoment;2578;300190;1117;1;pictures/kerriehessillustration/10.jpg;0;0;1;0;0;0;0
3056;6;0;4229.6;Spot dot Working monnierfreres dot    story blog shop favorite picks site via httpliketkitrbv liketkit liketoknowit MonnierFreres LesFillesMonnier sponsored;3253;187232;672;1;pictures/halliedaily/0.jpg;1;0;0;0;0;0;0
3057;5;0;4704.2;Last night celebrate Asian Pacific American Heritage HBO attended premiere top winners HBO APA Visionaries Short Film Competition LA Asian Pacific Film Festival inspiring night see brilliant short films made feel proud counted Asian Pacific community America  ;3253;187232;672;1;pictures/halliedaily/1.jpg;0;0;1;0;0;0;0
3058;5;0;4705.0;Beep beep have lovely day Darlings;3253;187232;672;1;pictures/halliedaily/2.jpg;0;0;0;0;0;0;1
3059;5;0;4704.2;look also blog yesterday Hope wonderful weekend   httpliketkitrcA liketkit liketoknowit currentlywearing springstyle polkadots;3253;187232;672;1;pictures/halliedaily/3.jpg;0;0;1;0;0;0;0
3060;5;3;4229.6;passed feel love   instadaily instagood cute iphonephotography;3253;187232;672;1;pictures/halliedaily/4.jpg;1;0;0;0;0;0;0
3061;5;0;4705.0;look blog today    httpliketkitraa liketkit liketoknowit springstyle blacknwhite lwd ladylike;3253;187232;672;1;pictures/halliedaily/5.jpg;0;0;0;0;0;0;1
3062;5;1;4373.6;stop look around life pretty beautiful  pretty roses iphonephotography;3253;187232;672;1;pictures/halliedaily/6.jpg;0;0;0;0;1;0;0
3063;5;0;4705.0;casual yoga outfit today Lumeneusa event started morning hydrating yoga flow healthy brunch   and went home fun home project  see Instagram stories httpliketkitraf liketkit liketoknowit laevents casualwednesday;3253;187232;672;1;pictures/halliedaily/7.jpg;0;0;0;0;0;0;1
3064;5;1;4835.4;look last week happy Sunday Darlings   httpliketkitrcFl liketkit liketoknowit currentlywearing jcrew dior;3253;187232;672;1;pictures/halliedaily/8.jpg;0;0;0;1;0;0;0
3065;4;1;4373.6;Lady Like  new post blog httpliketkitraJ liketkit liketoknowit ladylike dior currentlywearing;3253;187232;672;1;pictures/halliedaily/9.jpg;0;0;0;0;1;0;0
3066;4;0;4373.6;TBT lovely plantersinnchs Charlston SC Red Bear said wants poster bed  mommyandme momswholift momblogger;3253;187232;672;1;pictures/halliedaily/10.jpg;0;0;0;0;1;0;0
3067;6;0;6559.0;dulcisshop  ;1982;162429;0;0;pictures/zyoshka/0.jpg;0;0;0;0;1;0;0
3068;6;0;6559.0;dulcisshop;1982;162429;0;0;pictures/zyoshka/1.jpg;0;0;0;0;1;0;0
3069;6;0;5578.4;behind scenes shootin craziest wind;3452;990123;396;1;pictures/alice_gao/0.jpg;0;0;0;0;0;0;1
3070;5;0;5486.0;detail judith godwins epic great abstract expressionism exhibit ft women artists psartmuseum right;3452;990123;396;1;pictures/alice_gao/1.jpg;0;0;0;0;1;0;0
3071;5;0;4704.6;hello vegas youve seen stories youll know ive partnered Chase Sapphire experience bonappetitmags Vegas Uncorkd last night grand tasting Caesars Palace basically biggest buffet ive ever fun experience chefs signature dishes worn stretchy pants SapphireOnLocation sponsored;3452;990123;396;1;pictures/alice_gao/2.jpg;0;0;1;0;0;0;0
3072;5;0;5578.4;best seat house twobunchpalms;3452;990123;396;1;pictures/alice_gao/3.jpg;0;0;0;0;0;0;1
3073;5;0;4704.6;epic brunch Alain Ducasses Rivea today Chase Sapphire Reserve linguini clams one many highlights check view th floor restaurant stories SapphireOnLocation vegasuncorkd sponsored;3452;990123;396;1;pictures/alice_gao/4.jpg;0;0;1;0;0;0;0
3074;4;0;4704.6;plate still life;3452;990123;396;1;pictures/alice_gao/5.jpg;0;0;1;0;0;0;0
3075;4;0;5578.4;hair brush cactus;3452;990123;396;1;pictures/alice_gao/6.jpg;0;0;0;0;0;0;1
3076;3;0;4435.4;ended vegas uncorkd experience beautiful lunch julian serranos picasso restaurant see dishes stories thank Chase Sapphire good times Sapphire card holders food envy check next year   SapphireOnLocation vegasuncorkd sponsored;3452;990123;396;1;pictures/alice_gao/7.jpg;0;0;0;1;0;0;0
3077;6;1;4980.6;Viva la vita tutta la vita     BelleGiornate Abarth abarth abarthspider car sportcar abarthofficial;1096;265971;70;1;pictures/goldengianpy/0.jpg;1;0;0;0;0;0;0
3078;6;0;3582.4;Scusami amore oggi ti ho tradito con unaltra abarthspider abarth abarth abarthofficial    ;1096;265971;70;1;pictures/goldengianpy/1.jpg;0;0;1;0;0;0;0
3079;6;0;5141.6;  asherashby Selected hollysisson Congrats asherashby — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwoofasherashby;1999;264722;16;1;pictures/bestwoof/0.jpg;0;0;1;0;0;0;0
3080;6;0;3937.2;  lizziebear Selected monicasisson Congrats lizziebear — you’re bestwoof Thank sharing woof us Follow bestwoof tag bestwoof chance featured Also check kitty account   bestmeow   bestwooflizziebear;1999;264722;16;1;pictures/bestwoof/1.jpg;0;0;0;0;0;0;1
